subject_id_1,subject_id_2,correlation,n_common_categories
00220001,00230001,0.741921443956894,139
00220001,00240001,0.7466631371415583,153
00220001,00320001,0.7682290416410487,154
00220001,00320002,0.7629972704152446,153
00220001,00320003,0.7373010725562048,151
00220001,00340002,0.6118264386251617,99
00220001,00350001,0.5825589123026599,109
00220001,00350002,0.5513702878638524,123
00220001,00360001,0.7289246077068221,149
00220001,00370001,0.7317536098007736,151
00220001,00370002,0.7792634714849188,154
00220001,00390001,0.7000121947449849,140
00220001,00400001,0.7551714733322272,153
00220001,00400002,0.7482809444518335,154
00220001,00400003,0.7415413605742132,149
00220001,00420001,0.7719017461192345,154
00220001,00430001,0.731294350874542,154
00220001,00430002,0.5038940674934002,112
00220001,00440001,0.6236068124966548,134
00220001,00460001,0.6546130362459229,138
00220001,00490001,0.7290882822352281,146
00220001,00500001,0.7757281370470402,153
00220001,00510001,0.7438161947041979,153
00220001,00510002,0.7458308165702224,154
00220001,00550001,0.7036293253757482,131
00220001,00560001,0.7747848234015983,154
00220001,00590001,0.6464188966291713,149
00220001,00680001,0.6477415897954037,145
00220001,00720001,0.6899213570460684,150
00220001,00820001,0.7756932288074564,154
00230001,00240001,0.7249956444725466,143
00230001,00320001,0.7684902683560008,143
00230001,00320002,0.7616918072536912,141
00230001,00320003,0.7576519147443392,140
00230001,00340002,0.5456402792281392,98
00230001,00350001,0.6113579020387905,107
00230001,00350002,0.5574603297142402,117
00230001,00360001,0.7346398985402919,140
00230001,00370001,0.7494114505502337,142
00230001,00370002,0.7770521626566889,143
00230001,00390001,0.6555936246690002,134
00230001,00400001,0.7647925482779397,143
00230001,00400002,0.7751872366120434,142
00230001,00400003,0.7889830692336455,141
00230001,00420001,0.7449640579023471,143
00230001,00430001,0.7533018905204196,142
00230001,00430002,0.5563544558962806,108
00230001,00440001,0.6483977640034229,128
00230001,00460001,0.6392201479201969,131
00230001,00490001,0.7518657976588103,137
00230001,00500001,0.7866993653367166,143
00230001,00510001,0.738025687435907,140
00230001,00510002,0.7168373421391183,143
00230001,00550001,0.689199592462733,125
00230001,00560001,0.7641936832018602,143
00230001,00590001,0.6780469125810125,137
00230001,00680001,0.6505566351439966,138
00230001,00720001,0.7154933634971202,139
00230001,00820001,0.7912145458736977,141
00240001,00320001,0.7545999872659788,159
00240001,00320002,0.7771808691144623,155
00240001,00320003,0.7546169324687385,154
00240001,00340002,0.6126254919324362,99
00240001,00350001,0.556765153336249,109
00240001,00350002,0.6311764258162736,123
00240001,00360001,0.7074691720199778,152
00240001,00370001,0.7384419344242992,156
00240001,00370002,0.7822275587689942,158
00240001,00390001,0.677061647735768,141
00240001,00400001,0.734813431617033,158
00240001,00400002,0.7991954172753154,158
00240001,00400003,0.7329415630029955,152
00240001,00420001,0.7360622996403522,158
00240001,00430001,0.716830798396721,157
00240001,00430002,0.5436835540730596,112
00240001,00440001,0.6868639542389456,134
00240001,00460001,0.5904040384313343,138
00240001,00490001,0.7592498397766574,149
00240001,00500001,0.7424164544480536,158
00240001,00510001,0.7297706940484078,156
00240001,00510002,0.7085380512320518,157
00240001,00550001,0.6625852967244044,132
00240001,00560001,0.7465628322725024,158
00240001,00590001,0.6570991877685316,150
00240001,00680001,0.6069419826911732,148
00240001,00720001,0.7071394420552881,153
00240001,00820001,0.7708763064531297,157
00320001,00320002,0.7835966338179836,155
00320001,00320003,0.776271799587026,155
00320001,00340002,0.6042287793856472,99
00320001,00350001,0.594363401934877,110
00320001,00350002,0.5864541302797033,123
00320001,00360001,0.7201350188885924,152
00320001,00370001,0.8314019376064009,156
00320001,00370002,0.8088843681820042,160
00320001,00390001,0.7048725604351139,141
00320001,00400001,0.8014420952627935,160
00320001,00400002,0.8156724294543447,159
00320001,00400003,0.8072513130007422,153
00320001,00420001,0.7349645956823824,160
00320001,00430001,0.8056744132283048,159
00320001,00430002,0.5971669501880579,112
00320001,00440001,0.6967529454404873,134
00320001,00460001,0.6280902499023733,139
00320001,00490001,0.7697594632502952,149
00320001,00500001,0.8020677470421511,160
00320001,00510001,0.7776267326260298,157
00320001,00510002,0.7832978159944649,159
00320001,00550001,0.6902541852924029,132
00320001,00560001,0.793107010288412,160
00320001,00590001,0.6523891278207925,151
00320001,00680001,0.6435560782525506,151
00320001,00720001,0.7141557062973757,154
00320001,00820001,0.8500024901550718,159
00320002,00320003,0.7884629351244028,153
00320002,00340002,0.6092809898034951,99
00320002,00350001,0.5775010557085255,110
00320002,00350002,0.6309354961792888,123
00320002,00360001,0.7268081241371086,152
00320002,00370001,0.7708183074434685,154
00320002,00370002,0.816563650885034,156
00320002,00390001,0.6748195220091703,140
00320002,00400001,0.7946154518186377,156
00320002,00400002,0.802317805553264,155
00320002,00400003,0.7959366796372846,150
00320002,00420001,0.7863431035825967,156
00320002,00430001,0.7830039722808423,154
00320002,00430002,0.5685552547999233,112
00320002,00440001,0.6572961119699904,134
00320002,00460001,0.6405488675870316,138
00320002,00490001,0.7569901414062183,148
00320002,00500001,0.8046409610742002,155
00320002,00510001,0.7833896054027685,154
00320002,00510002,0.7677903012121953,155
00320002,00550001,0.7260170244722406,131
00320002,00560001,0.8035204677060017,156
00320002,00590001,0.671095100873177,150
00320002,00680001,0.6655655950228961,147
00320002,00720001,0.7356760601651117,150
00320002,00820001,0.8157643677440907,156
00320003,00340002,0.5692329200516478,98
00320003,00350001,0.5599172967928416,111
00320003,00350002,0.6457453398553659,123
00320003,00360001,0.7267163707678826,151
00320003,00370001,0.7831876237602441,153
00320003,00370002,0.781172687630504,156
00320003,00390001,0.6654967171169893,138
00320003,00400001,0.7685323418485805,155
00320003,00400002,0.776523179569323,155
00320003,00400003,0.7482031484649974,149
00320003,00420001,0.7636695126829894,156
00320003,00430001,0.7078861862842348,154
00320003,00430002,0.5634815201193163,111
00320003,00440001,0.6925769489704934,133
00320003,00460001,0.6445909337174408,138
00320003,00490001,0.7582669267622651,148
00320003,00500001,0.7991069158764313,154
00320003,00510001,0.7448744488929266,152
00320003,00510002,0.6985164818388092,155
00320003,00550001,0.6533114669216044,132
00320003,00560001,0.7852408735625971,156
00320003,00590001,0.7212226845564316,149
00320003,00680001,0.6587700538729889,148
00320003,00720001,0.6989936464975751,150
00320003,00820001,0.7846706622873275,154
00340002,00350001,0.4584131060454554,87
00340002,00350002,0.4744833230525573,93
00340002,00360001,0.5670227530291861,98
00340002,00370001,0.5596217642335145,99
00340002,00370002,0.5987649961666246,99
00340002,00390001,0.5444034403595477,99
00340002,00400001,0.5684828009548414,99
00340002,00400002,0.6037041573855066,99
00340002,00400003,0.5727680594234419,99
00340002,00420001,0.6100634616651873,99
00340002,00430001,0.574953009718856,99
00340002,00430002,0.44035428092935586,91
00340002,00440001,0.4993588322919849,96
00340002,00460001,0.5252008102852718,97
00340002,00490001,0.5785759930171576,99
00340002,00500001,0.6001591677876712,99
00340002,00510001,0.6141204501784786,99
00340002,00510002,0.6078794268125606,99
00340002,00550001,0.5258280596248307,97
00340002,00560001,0.6039710594319389,99
00340002,00590001,0.4802450287879793,99
00340002,00680001,0.49636611329163627,99
00340002,00720001,0.5471076597396963,99
00340002,00820001,0.6013163390952444,99
00350001,00350002,0.4615758604467669,100
00350001,00360001,0.5432657460345736,110
00350001,00370001,0.5447291393567277,110
00350001,00370002,0.5979373133578363,111
00350001,00390001,0.5422879580363605,104
00350001,00400001,0.5662642861649616,110
00350001,00400002,0.5617072071100834,111
00350001,00400003,0.5868302288692062,109
00350001,00420001,0.6183555122427915,111
00350001,00430001,0.573515106530199,110
00350001,00430002,0.4279135068551749,97
00350001,00440001,0.5172746914483666,106
00350001,00460001,0.5333643333978667,106
00350001,00490001,0.5503697478219682,109
00350001,00500001,0.6131436843093832,110
00350001,00510001,0.5780450204451264,108
00350001,00510002,0.5447187872465455,111
00350001,00550001,0.569131230032338,104
00350001,00560001,0.5706674334276123,111
00350001,00590001,0.5524660573131035,110
00350001,00680001,0.5233244141169131,111
00350001,00720001,0.5323759743562283,108
00350001,00820001,0.571812495083688,110
00350002,00360001,0.6014574384435953,123
00350002,00370001,0.5803705958857664,123
00350002,00370002,0.6381424554770788,123
00350002,00390001,0.5331921820468452,119
