mean_dist_to_centroid,std_dist_to_centroid,mean_pairwise_l2,mean_per_dim_variance,mean_cosine_to_centroid,n_exemplars,category
5.8957585931821,0.9796033027205319,8.678302242590515,0.06976482816363583,0.8340901888515592,13,pajamas
5.682950865237731,0.5521578159744022,8.410637067704503,0.06367345466884353,0.856304234845588,11,bottle
5.597746824393401,0.7876386571555756,8.167756989487676,0.062412390945805155,0.8594604948963116,17,hat
5.589675377178071,0.5716545127215645,8.09890197594763,0.061662616609659625,0.8614135405054997,19,sweater
5.586953236303015,0.5636593446954208,8.25558166967054,0.06158546547167814,0.8492098598614218,12,bucket
5.581652860801758,0.7808882422801241,8.37960001589857,0.062040302940288665,0.8633301353495881,9,leg
5.5808103276423,0.8139195720684421,8.17155437696845,0.06212482223225592,0.8628034898669693,14,jeans
5.533560642135156,0.6715468366126169,8.135973880976627,0.06068607135537432,0.8637623375182641,13,ball
5.4258419236189095,0.876772616866119,7.952985554310061,0.05900095859723989,0.8493775242128315,15,doll
5.418827516174594,0.8987712783125442,7.954928431399243,0.05892867472806736,0.8676954106280984,14,shorts
5.400304211766863,0.5795174722729524,8.03285991267226,0.057615480625579175,0.8706687602211607,10,gum
5.365344244835872,0.7001934141509272,7.92780767064948,0.0571820110992456,0.8638922149629753,12,comb
5.355155615622544,0.6554420912811453,7.861003182403681,0.05685018750499349,0.8772352962628289,14,ladder
5.335692738563746,0.3678880761996862,7.885939067275409,0.055869059837835536,0.8557353835114878,11,sauce
5.298468696769036,0.4947320452562293,7.806559263766952,0.05530962954539995,0.8795867804660445,12,belt
5.291063175644043,0.6689113456801626,7.7930679185184415,0.05555232796296108,0.8747274957266734,13,dress
5.275534741162849,0.6960233061873935,7.818977056772366,0.055304131343695676,0.879949272227248,11,blanket
5.268491050917986,0.6902799826391497,7.742741810622879,0.05514352423444377,0.8864757673548489,12,pen
5.258925844325157,0.9351009012519317,7.698006132799168,0.05572405221022118,0.8714218505111123,16,glove
5.254522969530559,0.38660474750628243,9.098303848439626,0.054217724351794214,0.8600069027103788,3,face
5.245575217392675,0.6020112005177333,7.879290208312195,0.05445015009154887,0.8619571757290844,9,toy
5.225842635042543,0.8505007919993254,7.75564534645408,0.05475152899105445,0.8813821669555658,11,pants
5.207348323836907,0.6159486639266895,7.654963132230055,0.05370286977023461,0.8816158980383223,13,window
5.197048094446777,0.46283999998955033,7.630391264851385,0.0531709565655922,0.881833427898789,12,coat
5.193122359599155,0.3639093570269426,7.732742796658526,0.052931542699024337,0.8692893056445449,10,shoe
5.187143764608106,0.6191682466082782,7.54155456520499,0.05330044873500141,0.8838851314485722,18,balloon
5.16885540571179,0.6802475206179467,7.597512197161213,0.05308555252824778,0.883742839340981,13,napkin
5.168295975905877,0.5687637554184862,7.58927570547387,0.052802295906333244,0.8707734843670814,14,bib
5.155946738727061,0.9086600031666664,7.645375683997237,0.05353408158973645,0.8830565216927816,12,pencil
5.147861629780528,0.6772297175408883,7.497777165140563,0.05265453017517022,0.8843548022574379,16,scarf
5.147560142664,0.4690574725051575,7.591637184943351,0.052182402997765526,0.8830190760365216,12,stick
5.137546973208319,0.7672339079122226,7.51974906631953,0.05270124369408635,0.8762093356662863,14,boat
5.128538783641968,0.5154147197133616,7.6091675910874015,0.05188977029026766,0.8816201682970313,11,shovel
5.105543080989199,0.6045440079442908,7.499079468163918,0.05162508517456647,0.8846903429155542,12,pillow
5.099909330971545,0.9650683375321801,7.540402899556884,0.052618031406714366,0.8829838327719193,12,shirt
5.093080287591254,0.595407011950204,7.456113416326937,0.05135542251119158,0.8867817153361334,13,nail
5.092260968030957,0.6144722044155105,7.5072155454634775,0.0513841755010368,0.8780569221185136,12,toothbrush
5.06224855307373,0.7358227815629871,7.458907379404432,0.051108975740164396,0.8901812114808073,13,lamp
5.061326298516611,0.8960808164573422,7.609900178361473,0.051601532675153744,0.8835891577094707,9,dog
5.02699975116381,0.9887300015471615,7.381711014481442,0.05126623733234466,0.8805664653276338,16,jacket
5.002033459747076,1.0481181478092394,7.42009649472479,0.051013457781633534,0.8983130720037801,10,finger
4.993671533351383,0.5826314219804265,7.3324894854511,0.049367606947036874,0.8847229843515108,13,swing
4.9910672860348475,0.8276994965287827,7.374746117679607,0.04999187326226808,0.8788025118457826,12,tray
4.985790978830047,0.339101196029971,7.704060752868664,0.048775588487757884,0.860870624232659,6,game
4.9846844464137545,0.3363402551892749,7.465845731162639,0.048750398042148396,0.8816331401090252,9,tape
4.974721277736665,0.7622408714079765,7.423663999163548,0.049470435424239664,0.8964373333641469,10,door
4.965847955361446,0.5498390095989696,7.2884492229368885,0.04875384541453952,0.8867241978242028,14,scissors
4.964337306690593,0.4537593302603223,7.320470436134352,0.048536215672652955,0.8804462653328534,12,slipper
