mean_dist_to_centroid,std_dist_to_centroid,mean_pairwise_l2,mean_per_dim_variance,mean_cosine_to_centroid,n_exemplars,category
15.818354668691079,0.6086303018131477,22.76117386044045,0.3262900719645651,0.4131753547531236,23,bird
15.62543383345245,1.0609676024167902,22.66613879331017,0.3193747848137743,0.3990679802699837,19,flower
15.144586309704154,1.40459953984956,22.33611349814067,0.30121275307216683,0.46820897066411066,12,car
15.077188662127654,1.1841276742446183,22.23031471516462,0.29781741706028986,0.4604972053324907,12,plant
14.606096317960546,0.9557649214933028,21.28330537092111,0.2789733544722626,0.48841337028068577,16,butterfly
14.335220167527654,1.5904141726914394,21.044417126766945,0.270869732411705,0.553927701267255,13,fish
13.934749455462608,1.6639273975989908,20.58669695213936,0.256439969753901,0.49352925108053486,12,dog
13.40372719167754,1.9392755729587594,19.755058758129653,0.2388290265322792,0.5115614051000199,13,arm
13.375698062382236,0.7887952628677144,19.512649508302655,0.23376496956085738,0.5124379973097658,16,leg
13.25139358487665,1.425201329479591,19.514168761812982,0.23128988381622453,0.5825269450629672,12,cat
13.243093665211278,1.1172854776814163,19.199343626023392,0.22998418836483972,0.5393743706952905,17,jeans
13.056587891125575,1.0396335408308641,18.845740268071253,0.2233793297629004,0.6017355519944317,22,bed
12.869678155787199,1.0337556897561926,18.9100283881378,0.217053732629752,0.6301666746323418,13,pastry
12.836154528062773,0.7749332458456291,18.86075582044677,0.21532211536956156,0.5943939753977516,13,stick
12.807811206859371,1.2216741412272316,18.76585888100464,0.21553712971080183,0.6261331972321785,14,shorts
12.740008299983344,1.1105337765019254,18.75801186918633,0.21294413639634915,0.6113712038644719,12,bottle
12.6979341529371,0.9135153643869419,18.52099955217309,0.2110313047829393,0.6169493516627024,14,hand
12.680282175429177,1.1635934006834225,18.39503285530108,0.21112435631591267,0.5459052954782775,20,sweater
12.635205932510724,1.6264754541950446,18.701419634092744,0.21132011895840255,0.5533058818074421,12,toy
12.592881747014253,1.0567161349047147,18.56084628174192,0.20793921833861032,0.626419256938057,12,face
12.589026200811269,0.9127437423458172,18.477994982889324,0.20744359612487515,0.6026890667506991,13,pillow
12.558959525924308,0.9466088355752065,18.381404502445463,0.2065410581528567,0.6112092429184711,12,gum
12.551443845904664,0.9680800006427365,18.502729718036655,0.2063488561257064,0.5789972673899909,12,blanket
12.521193400945563,1.8906064494644912,18.520642092665014,0.2087951522534368,0.6297340153771945,12,table
12.512219130505594,1.8634712486468352,18.411797577743236,0.20836999044833796,0.6720922852480551,12,pasta
12.475470866197023,0.8251927499252067,18.422013561073673,0.2035394744894008,0.6311698669720687,12,bucket
12.464562792275776,1.476011926864205,18.344912587057447,0.20513533438910292,0.6579212758094973,12,soup
12.460572544197865,1.3054420083775398,18.38897473381968,0.20438808198757089,0.6019461892727986,12,tree
12.368564942107174,1.5271540860497985,18.218442215624524,0.2022312478250797,0.6263409968512731,13,dress
12.346868143350656,1.80068783451567,18.072858653025307,0.20271826774304694,0.6313645510139703,15,boat
12.345589162259438,1.343016373899327,18.10771485370132,0.20080373013523364,0.5981740128688716,14,window
12.341373583325407,1.24260334417771,18.001084375762616,0.20033016275281743,0.6452674380374791,16,jacket
12.313298930026919,1.1839495538003666,18.08398744669902,0.19924357693508613,0.6074778270831107,13,pants
12.310747947771967,1.5707898564434668,17.755671771239108,0.20054934349827788,0.6798641080501782,22,couch
